"id","Name","State","City","Site","Material","Weight_g","Laboratory","LabID","Age_BP","Error","Report"
78,경주 화산리 산 185-1번지 발굴,경상북도,경주시,화산리 산185-1번지,탄화목,0.0033,서울대학교 기초과학공동기기원,SNU13-R028,2690,40,경주 화산리 산185-1번지 일원 공장설립부지내 慶州 花山里 山185-1番地 遺蹟
79,대구 출판사업 1-통일신라시대 제1호 수혈 내부,대구광역시,달서구,장동 731유적 통일신라시대 제1호 수혈 내부,탄화목,0.0037,서울대학교 기초과학공동기기원,SNU12-346,1230,40,대구 장동 731유적
80,대구 출판사업 2-통일신라시대 제1호 도로유구 내부,대구광역시,달서구,장동 731유적 통일신라시대 제1호 도로유구 내부,탄화목,0.0057,서울대학교 기초과학공동기기원,SNU12-347,1220,70,대구 장동 731유적
81,도당유적 1-1호 주거지,경기도,고양시,도당유적 1-1호 주거지,탄화목,0.0056,서울대학교 기초과학공동기기원,SNU13-R070,2420,50,고양 원흥보금자리 주택지구내 고양 도내동 도당유적
82,도당유적 3-7호 주거지,경기도,고양시,도당유적 3-7호 주거지,탄화목,0.0058,서울대학교 기초과학공동기기원,SNU13-R071,2620,60,고양 원흥보금자리 주택지구내 고양 도내동 도당유적
83,도당유적 3-5호 주거지,경기도,고양시,도당유적 3-5호 주거지,탄화목,0.0058,서울대학교 기초과학공동기기원,SNU13-R072,2440,50,고양 원흥보금자리 주택지구내 고양 도내동 도당유적
84,도당유적 3-8호 주거지,경기도,고양시,도당유적 3-8호 주거지,탄화목,0.0058,서울대학교 기초과학공동기기원,SNU13-R073,2480,50,고양 원흥보금자리 주택지구내 고양 도내동 도당유적
85,도당유적 3-11호 주거지,경기도,고양시,도당유적 3-11호 주거지,탄화목,0.003,서울대학교 기초과학공동기기원,SNU13-R074,2460,50,고양 원흥보금자리 주택지구내 고양 도내동 도당유적
86,도당유적 2-10호 주거지,경기도,고양시,도당유적 2-10호 주거지,탄화목,0.0032,서울대학교 기초과학공동기기원,SNU13-R075,2440,40,고양 원흥보금자리 주택지구내 고양 도내동 도당유적
87,대구 상동 172 일원 운동시설 신축부지내 유적,대구광역시,수성구,상동 172 일원 운동시설 신축부지내 유적,탄화목,0.0032,서울대학교 기초과학공동기기원,SNU13-R026,920,50,대구 상동 172번지 일원 운동시설(테니스장)신축부지내 大邱 上洞 172番地 遺蹟
88,충주 탄금호 조정경기장 진입도로 부지 내 A지점 1호 주거지,충청북도,충주시,탄금호 조정경기장 진입도로 부지 내 A지점 1호 주거지,탄화목,0.0031,서울대학교 기초과학공동기기원,SNU13-096,1430,40,충주 탑평리 탑평들유적
89,충주 탄금호 조정경기장 진입도로 부지 내 A지점 2호 주거지,충청북도,충주시,탄금호 조정경기장 진입도로 부지 내 A지점 2호 주거지,탄화목,0.0032,서울대학교 기초과학공동기기원,SNU13-097,1540,40,충주 탑평리 탑평들유적
90,논산 원북리·정지리 유적 A구역 3호 백제시대 주거지 1,충청남도,논산시,원북리 · 정지리 유적 A구역 3호 백제시대 주거지 1,탄화목,0.006,(재)충청문화재연구원 보존과학고고분석팀,KR12-178,1750,30,논산 원북리 정지리 유적
91,논산 원북리·정지리 유적 A구역 3호 백제시대 주거지 2,충청남도,논산시,원북리 · 정지리 유적 A구역 3호 백제시대 주거지 2,탄화목,0.006,(재)충청문화재연구원 보존과학고고분석팀,KR12-179,1750,30,논산 원북리 정지리 유적
92,논산 원북리 · 정지리 유적 A구역 4호 백제시대 주거지,충청남도,논산시,원북리 · 정지리 유적 A구역 4호 백제시대 주거지,탄화목,0.006,(재)충청문화재연구원 보존과학고고분석팀,KR12-180,1760,30,논산 원북리 정지리 유적
93,논산 원북리 · 정지리 유적 B구역 9호 백제시대 주거지,충청남도,논산시,원북리 · 정지리 유적 B구역 9호 백제시대 주거지,탄화목,0.006,(재)충청문화재연구원 보존과학고고분석팀,KR12-181,1700,30,논산 원북리 정지리 유적
94,논산 원북리 · 정지리 유적 B구역 10호 백제시대 주거지,충청남도,논산시,원북리 · 정지리 유적 B구역 10호 백제시대 주거지,탄화목,0.006,(재)충청문화재연구원 보존과학고고분석팀,KR12-182,1710,30,논산 원북리 정지리 유적
95,논산 원북리 · 정지리 유적 B구역 11호 백제시대 주거지,충청남도,논산시,원북리 · 정지리 유적 B구역 11호 백제시대 주거지,탄화목,0.006,(재)충청문화재연구원 보존과학고고분석팀,KR12-183,1770,30,논산 원북리 정지리 유적
96,논산 원북리 · 정지리 유적 B구역 12호 백제시대 주거지,충청남도,논산시,원북리 · 정지리 유적 B구역 12호 백제시대 주거지,탄화목,0.006,(재)충청문화재연구원 보존과학고고분석팀,KR12-184,1720,30,논산 원북리 정지리 유적
97,논산 원북리 · 정지리 유적 B구역 13호 백제시대 주거지,충청남도,논산시,원북리 · 정지리 유적 B구역 13호 백제시대 주거지,탄화목,0.006,(재)충청문화재연구원 보존과학고고분석팀,KR12-185,1700,30,논산 원북리 정지리 유적
98,논산 원북리 · 정지리 유적 B구역 15호 백제시대 주거지,충청남도,논산시,원북리 · 정지리 유적 B구역 15호 백제시대 주거지,탄화목,0.006,(재)충청문화재연구원 보존과학고고분석팀,KR12-186,1750,30,논산 원북리 정지리 유적
99,논산 원북리 · 정지리 유적 B구역 11호 수혈유구,충청남도,논산시,원북리 · 정지리 유적 B구역 11호 수혈유구,탄화목,0.006,(재)충청문화재연구원 보존과학고고분석팀,KR12-187,1560,30,논산 원북리 정지리 유적
100,YMCS-01,강원도,춘천시,산천리 유적 1호 주거지,탄화초본,0.00512,PaleoLabo,PLD-21402,2865,20,春川 山泉里遺蹟
101,YMCS-02,강원도,춘천시,산천리 유적 1호 주거지,탄화목,0.01351,PaleoLabo,PLD-21403,2785,20,春川 山泉里遺蹟
102,YMCS-03,강원도,춘천시,산천리 유적 11호 주거지,토기부착탄화물,0.00378,PaleoLabo,PLD-21404,2675,20,春川 山泉里遺蹟
103,YMCS-04,강원도,춘천시,산천리 유적 18호 주거지,탄화목,0.01803,PaleoLabo,PLD-21405,2595,20,春川 山泉里遺蹟
104,YMCS-05,강원도,춘천시,산천리 유적 10호 수혈,탄화목,0.008861,PaleoLabo,PLD-21406,330,15,春川 山泉里遺蹟
105,YMSJ-01,강원도,홍천군,신정리 통일신라 주거지 4호,탄화목,0.09031,PaleoLabo,PLD-21400,1310,15,洪川 新場垈里遺蹟
106,YMSJ-02,강원도,홍천군,신정리 동쪽 기타 적심 2호,탄화목,0.57412,PaleoLabo,PLD-21401,1520,15,洪川 新場垈里遺蹟
107,YMEH-01,강원도,횡성군,읍하리 1호 주거지,탄화목,0.1046,PaleoLabo,PLD-21407,380,15,횡성 문화체육공원~소방서간 도시계획도로 개설공사구간내 유적 발굴조사보고서
108,YMEH-02,강원도,횡성군,읍하리 5호 주거지 아궁이 내부,탄화목,0.21165,PaleoLabo,PLD-21408,340,15,횡성 문화체육공원~소방서간 도시계획도로 개설공사구간내 유적 발굴조사보고서
109,No.1,충청북도,청주시,석성리 loc 2,탄화목 함유 토양,0,Institute of Accelerator Analysis Ltd.,IAAA-120675,16720,50,청원 석성리 구석기유적
110,No.2,충청북도,청주시,석성리 loc 1 제3 문화층,토양,0,Institute of Accelerator Analysis Ltd.,IAAA-120676,27180,100,청원 석성리 구석기유적
111,나주 신도리유적4-1구역 삼국시대 1호 주거지,전라남도,나주시,신도리 유적 4-1구역 삼국시대 1호 주거지,탄화목,0.006,(재)충청문화재연구원 보존과학고고분석팀,KR12-115,1610,30,나주 신도리유적
112,나주 신도리유적4-1구역 삼국시대 2호 주거지,전라남도,나주시,신도리 유적 4-1구역 삼국시대 2호 주거지,탄화목,0.006,(재)충청문화재연구원 보존과학고고분석팀,KR12-116,1620,30,나주 신도리유적
113,나주 신도리유적4-1구역 삼국시대 3호 주거지,전라남도,나주시,신도리 유적 4-1구역 삼국시대 3호 주거지,탄화목,0.006,(재)충청문화재연구원 보존과학고고분석팀,KR12-117,1610,30,나주 신도리유적
114,나주 신도리유적4-1구역 삼국시대 5호 주거지,전라남도,나주시,신도리 유적 4-1구역 삼국시대 5호 주거지,탄화목,0.006,(재)충청문화재연구원 보존과학고고분석팀,KR12-118,1560,30,나주 신도리유적
115,나주 신도리유적4-1구역 삼국시대 6호 주거지,전라남도,나주시,신도리 유적 4-1구역 삼국시대 6호 주거지,탄화목,0.006,(재)충청문화재연구원 보존과학고고분석팀,KR12-119,1540,30,나주 신도리유적
116,나주 신도리유적4-1구역 1호 토기가마,전라남도,나주시,신도리 유적 4-1구역 1호 토기가마,탄화목,0.006,(재)충청문화재연구원 보존과학고고분석팀,KR12-120,1240,30,나주 신도리유적
117,원주 강원감영-1 건물지 하층 제토층,강원도,원주시,강원감영 건물지 하층 제토층,탄화목,0.001,서울대학교 기초과학공동기기원,SNU12-552,960,70,강원감영
118,원주 강원감영-2 봉래각 뻘층 하부,강원도,원주시,강원감영 봉래각 뻘층 하부,탄화목,0.0018,서울대학교 기초과학공동기기원,SNU12-553,1010,40,강원감영
119,보령 성주사지 정비사업부지내(10차) 고려시대 23호 건물지 1,충청남도,보령시,성주사지 정비사업부지내(10차) 고려시대 23호 건물지,탄화목,0,(재)충청문화재연구원 보존과학고고분석팀,KR13-026,1240,30,성주사지
120,보령 성주사지 정비사업부지내(10차) 고려시대 23호 건물지 2,충청남도,보령시,성주사지 정비사업부지내(10차) 고려시대 23호 건물지,탄화목,0,(재)충청문화재연구원 보존과학고고분석팀,KR13-027,1240,30,성주사지
121,보령 성주사지 정비사업부지내(10차) 고려시대 8호 건물지 1,충청남도,보령시,성주사지 정비사업부지내(10차) 고려시대 8호 건물지,탄화목,0,(재)충청문화재연구원 보존과학고고분석팀,KR13-028,340,30,성주사지
122,보령 성주사지 정비사업부지내(10차) 고려시대 8호 건물지 2,충청남도,보령시,성주사지 정비사업부지내(10차) 고려시대 8호 건물지,탄화목,0,(재)충청문화재연구원 보존과학고고분석팀,KR13-029,360,30,성주사지
123,보령 성주사지 정비사업부지내(10차) 고려시대 8호 건물지 3,충청남도,보령시,성주사지 정비사업부지내(10차) 고려시대 8호 건물지,탄화목,0,(재)충청문화재연구원 보존과학고고분석팀,KR13-030,380,30,성주사지
124,보령 성주사지 정비사업부지내(10차) N7E3 기단석 전면,충청남도,보령시,성주사지 정비사업부지내(10차) N7E3 기단석 전면,탄화목,0,(재)충청문화재연구원 보존과학고고분석팀,KR13-031,370,30,성주사지
125,보령 성주사지 정비사업부지내(10차) N5W1 서벽 Trench,충청남도,보령시,성주사지 정비사업부지내(10차) N5W1 서벽 Trench,탄화목,0,(재)충청문화재연구원 보존과학고고분석팀,KR13-032,1210,30,성주사지
126,보령 성주사지 정비사업부지내(10차) N5E2 pit,충청남도,보령시,성주사지 정비사업부지내(10차) N5E2 pit,탄화목,0,(재)충청문화재연구원 보존과학고고분석팀,KR13-033,1250,30,성주사지
127,보령 성주사지 정비사업부지내(10차) N6E1,충청남도,보령시,성주사지 정비사업부지내(10차) N6E1,탄화미,0,(재)충청문화재연구원 보존과학고고분석팀,KR13-034,390,30,성주사지
128,정읍 첨단과학일반산업단지 목탄 시료 1,전라북도,정읍시,첨단과학일바산업단지,탄화목,0,한국지질자원연구원,KGM-OWd120475,2510,30,정읍 신정동 간등 유적
129,정읍 첨단과학일반산업단지 목탄 시료 2,전라북도,정읍시,첨단과학일바산업단지,탄화목,0,한국지질자원연구원,KGM-OWd120476,2530,30,정읍 신정동 간등 유적
130,대구 북지장사(북지장사 목탄시료 1),대구광역시,동구,북지장사,탄화목,0,한국지질자원연구원,KGM-OWd120477,1040,30,대구북지장사
131,대구 북지장사(북지장사 목탄시료 2),대구광역시,동구,북지장사,탄화목,0,한국지질자원연구원,KGM-OWd120478,80,30,대구북지장사
132,속초 동명-01 성벽 중앙부 퇴적토,강원도,속초시,동명동 성벽 중앙부 퇴적토,탄화목,0.004,서울대학교 기초과학공동기기원,SNU13-017,1130,40,	束草 東明洞遺蹟
133,No.1,서울특별시,강서구,외발산동 D16칸 서벽 구석기시대 1유물층(2지층),토양,0,Institute of Accelerator Analysis Ltd.,IAAA-123761,26560,110,서울 외발산동 유적
134,No.2,서울특별시,강서구,외발산동 C15칸 남벽 구석기시대 2유물층(3지층),토양,0,Institute of Accelerator Analysis Ltd.,IAAA-123762,12760,40,서울 외발산동 유적
135,No.3,서울특별시,강서구,외발산동 D16칸 서벽 황적색 모래질 찰흙층(4지층),숯,0,Institute of Accelerator Analysis Ltd.,IAAA-123013,43980,460,서울 외발산동 유적
136,No.4,서울특별시,강서구,외발산동 신석기시대 1호 수혈유구,숯,0,Institute of Accelerator Analysis Ltd.,IAAA-123014,4990,30,서울 외발산동 유적
137,3호분 석실-퇴적토,전라북도,남원시,사석리 3호분 석실 퇴적토,탄화목,0,(주)카본에널리시스랩,NULL,2840,40,남원 사석리고분군
138,3호분 석실-벽석,전라북도,남원시,사석리 3호분 석실 벽석,탄화목,0,(주)카본에널리시스랩,NULL,1790,30,남원 사석리고분군
139,춘천 천전리 118-21 4호 주거지 목탄시료 5,강원도,춘천시,천전리 118-21 4호 주거지,탄화목,0.0031,서울대학교 기초과학공동기기원,SNU12-556,2590,60,춘천 천전리 118-21번지 근생시설 신축부지내 유적 발굴조사 보고서
140,춘천 천전리 118-21 4호 주거지 목탄시료 6,강원도,춘천시,천전리 118-21 4호 주거지,탄화목,0.003,서울대학교 기초과학공동기기원,SNU12-557,3210,50,춘천 천전리 118-22번지 근생시설 신축부지내 유적 발굴조사 보고서
141,춘천 천전리 118-21 4호 주거지 목탄시료 7,강원도,춘천시,천전리 118-21 4호 주거지,탄화목,0.0054,서울대학교 기초과학공동기기원,SNU12-558,2500,40,춘천 천전리 118-23번지 근생시설 신축부지내 유적 발굴조사 보고서
142,춘천 천전리 118-21 9호 주거지 목탄시료 2,강원도,춘천시,천전리 118-21 9호 주거지,탄화목,0.0024,서울대학교 기초과학공동기기원,SNU12-559,2080,60,춘천 천전리 118-24번지 근생시설 신축부지내 유적 발굴조사 보고서
143,춘천 천전리 118-21 9호 주거지 목탄시료 3,강원도,춘천시,천전리 118-21 9호 주거지,탄화목,0.0031,서울대학교 기초과학공동기기원,SNU12-560,1800,40,춘천 천전리 118-25번지 근생시설 신축부지내 유적 발굴조사 보고서
144,춘천 천전리 118-21 9호 주거지 목탄시료 4,강원도,춘천시,천전리 118-21 9호 주거지,탄화목,0.0033,서울대학교 기초과학공동기기원,SNU12-561,1840,50,춘천 천전리 118-26번지 근생시설 신축부지내 유적 발굴조사 보고서
145,No. 1,전라북도,순창군,대가리 향가유적 4호주거지 부뚜막,탄화목,0,한국지질자원연구원,KGM-OWd130386,1810,40,순창 대가리 향가유적
